"","Year","Age","OpenInterval","Female1","Male1","Total1","Female2","Male2","Total2","Country"
"62612",1964,70,FALSE,156374.16,84017.46,240391.62,154025.9,81148.19,235174.09,"UKR"
"62712",1964,71,FALSE,139437.13,75624.81,215061.94,149980.88,79854.59,229835.47,"UKR"
"62812",1964,72,FALSE,121894.16,63880.63,185774.79,134785.64,72154.74,206940.38,"UKR"
"62912",1964,73,FALSE,126311.19,63500.2,189811.39,116294.14,60424.79,176718.93,"UKR"
"63012",1964,74,FALSE,99299.85,45996.09,145295.94,120073.76,59311.77,179385.53,"UKR"
"63112",1964,75,FALSE,145679.22,63444.27,209123.49,96720.47,43463.35,140183.82,"UKR"
"63212",1964,76,FALSE,78823.56,41528.37,120351.93,135770.85,58776.09,194546.94,"UKR"
"63312",1964,77,FALSE,83054.4,40890.12,123944.52,76045.15,38896.39,114941.54,"UKR"
"63412",1964,78,FALSE,72408.27,34714.8,107123.07,77645.86,37334.84,114980.7,"UKR"
"63512",1964,79,FALSE,63934.23,30857.71,94791.94,67623.94,31599.7,99223.64,"UKR"
"63612",1964,80,FALSE,57109.18,27090.72,84199.9,60487.51,28206.35,88693.86,"UKR"
"63712",1964,81,FALSE,49304.76,23499.56,72804.32,52737.53,24637.27,77374.8,"UKR"
"63812",1964,82,FALSE,41577.94,19657.9,61235.84,45412.55,21257.68,66670.23,"UKR"
"63912",1964,83,FALSE,37107.53,16622.1,53729.63,37683.23,17460.66,55143.89,"UKR"
"64012",1964,84,FALSE,30901.99,13172.54,44074.53,33276.7,14494.6,47771.3,"UKR"
"64112",1964,85,FALSE,23475.97,9703.32,33179.29,27242.1,11241.51,38483.61,"UKR"
"64212",1964,86,FALSE,19821.94,8267.24,28089.18,20461.68,8242.32,28704,"UKR"
"64312",1964,87,FALSE,16175.41,6467.01,22642.42,17135.16,6953.35,24088.51,"UKR"
"64412",1964,88,FALSE,13307.91,4939.3,18247.21,13787.93,5360.68,19148.61,"UKR"
"64512",1964,89,FALSE,10513.11,3845.78,14358.89,11267.41,4058.08,15325.49,"UKR"
"64612",1964,90,FALSE,8475.13,2979.87,11455,8722.41,3079.02,11801.43,"UKR"
"64712",1964,91,FALSE,6753.9,2331.75,9085.65,7075.72,2368.24,9443.96,"UKR"
"64812",1964,92,FALSE,5342.54,1757.48,7100.02,5771.51,1884.17,7655.68,"UKR"
"64912",1964,93,FALSE,4681.64,1440.85,6122.49,4434.25,1395.11,5829.36,"UKR"
"65012",1964,94,FALSE,3583.95,1061.03,4644.98,3830.65,1143.04,4973.69,"UKR"
"65112",1964,95,FALSE,2270.58,604.96,2875.54,2887.18,830.4,3717.58,"UKR"
"65212",1964,96,FALSE,1854.28,468.26,2322.54,1762.64,459.07,2221.71,"UKR"
"65312",1964,97,FALSE,1352.7,341.32,1694.02,1415.43,341.82,1757.25,"UKR"
"65412",1964,98,FALSE,988.08,236.99,1225.07,1003.49,242.29,1245.78,"UKR"
"65512",1964,99,FALSE,757.2,173.03,930.23,709.27,161.98,871.25,"UKR"
"65612",1964,100,FALSE,524.35,108.48,632.83,551.38,116.74,668.12,"UKR"
"65712",1964,101,FALSE,341.24,74.58,415.82,374.16,71.26,445.42,"UKR"
"65812",1964,102,FALSE,244.96,49.21,294.17,238.33,47.68,286.01,"UKR"
"65912",1964,103,FALSE,170.17,30.44,200.61,167.31,30.47,197.78,"UKR"
"66012",1964,104,FALSE,114.35,19.17,133.52,113.52,18.19,131.71,"UKR"
"66112",1964,105,FALSE,75.99,11.24,87.23,74.35,11.04,85.39,"UKR"
"66212",1964,106,FALSE,49.2,6.58,55.78,48.19,5.93,54.12,"UKR"
"66312",1964,107,FALSE,31.64,3.48,35.12,30.18,3.18,33.36,"UKR"
"66412",1964,108,FALSE,19.75,2.14,21.89,18.83,1.33,20.16,"UKR"
"66512",1964,109,FALSE,12.16,1.09,13.25,11.27,0.8,12.07,"UKR"
"66612",1964,110,TRUE,13.65,0.28,13.93,12,0.27,12.27,"UKR"
"66712",1965,0,FALSE,354839.46,375681.63,730521.09,331938.44,352043.67,683982.11,"UKR"
"66812",1965,1,FALSE,380545.9,401316.9,781862.8,355692.42,375623.81,731316.23,"UKR"
"66912",1965,2,FALSE,394394.7,415130.67,809525.37,382365.55,402582.27,784947.82,"UKR"
"67012",1965,3,FALSE,403587.32,424615.99,828203.31,396120.09,416510.75,812630.84,"UKR"
"67112",1965,4,FALSE,421585.55,441972.1,863557.65,404816.09,425637,830453.09,"UKR"
"67212",1965,5,FALSE,420542.05,440611.58,861153.63,423150.62,443178.38,866329,"UKR"
"67312",1965,6,FALSE,405447.93,424833.9,830281.83,421982.77,441777.61,863760.38,"UKR"
"67412",1965,7,FALSE,401344.71,420189.29,821534,408052.71,427201.54,835254.25,"UKR"
"67512",1965,8,FALSE,395700.45,413012.89,808713.34,404224.24,423088.41,827312.65,"UKR"
"67612",1965,9,FALSE,384065.76,401988.03,786053.79,396707.78,413967.38,810675.16,"UKR"
"67712",1965,10,FALSE,395138.91,414958.57,810097.48,384890.61,402858.16,787748.77,"UKR"
"67812",1965,11,FALSE,372253.12,389952.39,762205.51,395187.5,415490.93,810678.43,"UKR"
"67912",1965,12,FALSE,382733.04,402213.06,784946.1,372228.65,390314.69,762543.34,"UKR"
"68012",1965,13,FALSE,376476.35,387623.31,764099.66,381772.62,401464.51,783237.13,"UKR"
"68112",1965,14,FALSE,383620.79,387165.54,770786.33,376914.74,387097.98,764012.72,"UKR"
"68212",1965,15,FALSE,398967.4,394126.22,793093.62,382277.91,384000.39,766278.3,"UKR"
"68312",1965,16,FALSE,363251.42,364939.56,728190.98,401059.91,393530.51,794590.42,"UKR"
"68412",1965,17,FALSE,308902.52,310412.1,619314.62,360859.4,360681.25,721540.65,"UKR"
"68512",1965,18,FALSE,316139.92,315681.22,631821.14,309513.39,309455.12,618968.51,"UKR"
"68612",1965,19,FALSE,206932.84,205278.88,412211.72,315159.67,312998.92,628158.59,"UKR"
"68712",1965,20,FALSE,244377.23,237934.76,482311.99,206117.13,202890.57,409007.7,"UKR"
"68812",1965,21,FALSE,229238.28,222215.7,451453.98,244292.26,235973.38,480265.64,"UKR"
"68912",1965,22,FALSE,290159.75,278152.68,568312.43,228479.17,220217.95,448697.12,"UKR"
"69012",1965,23,FALSE,382145.66,367250.18,749395.84,289369.45,275582.85,564952.3,"UKR"
"69112",1965,24,FALSE,414854.02,396069.5,810923.52,382300.58,365969.51,748270.09,"UKR"
"69212",1965,25,FALSE,455683.13,429698.17,885381.3,412132.34,391739.97,803872.31,"UKR"
"69312",1965,26,FALSE,496938.58,457082.85,954021.43,458590.63,429714.37,888305,"UKR"
"69412",1965,27,FALSE,501521.23,480252,981773.23,494418.08,454875.57,949293.65,"UKR"
"69512",1965,28,FALSE,428288.37,403209.3,831497.67,503691.96,481510.34,985202.3,"UKR"
"69612",1965,29,FALSE,356324.07,352281.95,708606.02,426498.73,401774.94,828273.67,"UKR"
"69712",1965,30,FALSE,287623.09,287029.95,574653.04,356330.7,351108.31,707439.01,"UKR"
"69812",1965,31,FALSE,255623.54,244752.38,500375.92,287454.93,286211.58,573666.51,"UKR"
"69912",1965,32,FALSE,326723.19,298040.34,624763.53,253978.8,243187.8,497166.6,"UKR"
"70012",1965,33,FALSE,324101.27,308414.15,632515.42,326746.52,297657.1,624403.62,"UKR"
"70112",1965,34,FALSE,427852.46,391534.63,819387.09,323799.31,308317.74,632117.05,"UKR"
"70212",1965,35,FALSE,408021.46,368074.89,776096.35,426330.78,389856.55,816187.33,"UKR"
"70312",1965,36,FALSE,462715.43,400771.36,863486.79,410396.2,369840.6,780236.8,"UKR"
"70412",1965,37,FALSE,415286.56,364668.01,779954.57,459352.36,397562.94,856915.3,"UKR"
"70512",1965,38,FALSE,435142.79,330486.12,765628.91,418098.23,366482.19,784580.42,"UKR"
"70612",1965,39,FALSE,412956.89,293857.92,706814.81,433551.22,328837.37,762388.59,"UKR"
"70712",1965,40,FALSE,416522.99,275724.9,692247.89,413393.92,294137.61,707531.53,"UKR"
"70812",1965,41,FALSE,378993.7,248089,627082.7,417508.73,276124.32,693633.05,"UKR"
"70912",1965,42,FALSE,356525.57,212171.24,568696.81,378200.74,247658,625858.74,"UKR"
"71012",1965,43,FALSE,296991.55,191185.69,488177.24,356417.87,211469.51,567887.38,"UKR"
"71112",1965,44,FALSE,280438.63,174574.93,455013.56,297666.12,191401.74,489067.86,"UKR"
"71212",1965,45,FALSE,266848.47,164995.99,431844.46,277532.55,172494.52,450027.07,"UKR"
"71312",1965,46,FALSE,293966.66,179299.67,473266.33,268377.68,165544.9,433922.58,"UKR"
"71412",1965,47,FALSE,187593.41,117789.34,305382.75,291396.3,177577.14,468973.44,"UKR"
"71512",1965,48,FALSE,219299.63,130507.72,349807.35,187915.33,117564.88,305480.21,"UKR"
"71612",1965,49,FALSE,264710.93,159176.46,423887.39,217386.35,129231.16,346617.51,"UKR"
"71712",1965,50,FALSE,373799.27,206128.99,579928.26,263769.67,158333.61,422103.28,"UKR"
"71812",1965,51,FALSE,343919.77,203957.11,547876.88,375098.58,205390.69,580489.27,"UKR"
"71912",1965,52,FALSE,389330.88,218651.21,607982.09,342769.32,202124.59,544893.91,"UKR"
"72012",1965,53,FALSE,312971.63,193290.27,506261.9,389909.52,217093.67,607003.19,"UKR"
"72112",1965,54,FALSE,373552.86,211204.36,584757.22,313381.67,192106.54,505488.21,"UKR"
"72212",1965,55,FALSE,303137.91,188285.27,491423.18,370621.58,207763,578384.58,"UKR"
"72312",1965,56,FALSE,314410.8,188418.44,502829.24,306032.73,188467.63,494500.36,"UKR"
"72412",1965,57,FALSE,290227.16,182043.97,472271.13,310981.9,184892.25,495874.15,"UKR"
"72512",1965,58,FALSE,288576.32,178019.91,466596.23,292115.95,181132.2,473248.15,"UKR"
"72612",1965,59,FALSE,272648.08,158857.15,431505.23,287726.71,175218.32,462945.03,"UKR"
"72712",1965,60,FALSE,264318.93,155729.13,420048.06,272410.63,156283.85,428694.48,"UKR"
"72812",1965,61,FALSE,272158.25,149751.75,421910,263338.6,153107.85,416446.45,"UKR"
"72912",1965,62,FALSE,254457.37,135523.98,389981.35,267850.8,146721.46,414572.26,"UKR"
"73012",1965,63,FALSE,195276.56,105474.03,300750.59,251352.92,132723.43,384076.35,"UKR"
"73112",1965,64,FALSE,294219.51,131900.76,426120.27,192798.7,103998.2,296796.9,"UKR"
"73212",1965,65,FALSE,176780.48,99990.64,276771.12,288940.95,127668.21,416609.16,"UKR"
"73312",1965,66,FALSE,196022.32,103578.99,299601.31,175952.21,98114.98,274067.19,"UKR"
"73412",1965,67,FALSE,160333.59,89771.73,250105.32,188459.83,99075.01,287534.84,"UKR"
"73512",1965,68,FALSE,173120.7,94020.35,267141.05,159232.34,87397.76,246630.1,"UKR"
"73612",1965,69,FALSE,163666.92,88342.83,252009.75,168642.16,89972.35,258614.51,"UKR"
"73712",1965,70,FALSE,154025.9,81148.19,235174.09,158964.79,84392.7,243357.49,"UKR"
"73812",1965,71,FALSE,149980.88,79854.59,229835.47,149567.06,77467.03,227034.09,"UKR"
"73912",1965,72,FALSE,134785.64,72154.74,206940.38,143220.6,75462.48,218683.08,"UKR"
"74012",1965,73,FALSE,116294.14,60424.79,176718.93,129194.49,68037.6,197232.09,"UKR"
"74112",1965,74,FALSE,120073.76,59311.77,179385.53,110215.89,56765.19,166981.08,"UKR"
"74212",1965,75,FALSE,96720.47,43463.35,140183.82,112951.62,54834.65,167786.27,"UKR"
"74312",1965,76,FALSE,135770.85,58776.09,194546.94,93271.44,40650.35,133921.79,"UKR"
"74412",1965,77,FALSE,76045.15,38896.39,114941.54,125428.34,53981.44,179409.78,"UKR"
"74512",1965,78,FALSE,77645.86,37334.84,114980.7,72144.54,35720.53,107865.07,"UKR"
"74612",1965,79,FALSE,67623.94,31599.7,99223.64,71645.15,33542.23,105187.38,"UKR"
"74712",1965,80,FALSE,60487.51,28206.35,88693.86,64112.7,29013.46,93126.16,"UKR"
"74812",1965,81,FALSE,52737.53,24637.27,77374.8,55612.52,25395.79,81008.31,"UKR"
"74912",1965,82,FALSE,45412.55,21257.68,66670.23,48314.7,22068.77,70383.47,"UKR"
"75012",1965,83,FALSE,37683.23,17460.66,55143.89,40833.83,18667.98,59501.81,"UKR"
"75112",1965,84,FALSE,33276.7,14494.6,47771.3,33542.26,15138.16,48680.42,"UKR"
"75212",1965,85,FALSE,27242.1,11241.51,38483.61,29134.55,12276.11,41410.66,"UKR"
"75312",1965,86,FALSE,20461.68,8242.32,28704,23527.02,9371.2,32898.22,"UKR"
"75412",1965,87,FALSE,17135.16,6953.35,24088.51,17468.64,6782.14,24250.78,"UKR"
"75512",1965,88,FALSE,13787.93,5360.68,19148.61,14429.19,5647.64,20076.83,"UKR"
"75612",1965,89,FALSE,11267.41,4058.08,15325.49,11560.24,4323.36,15883.6,"UKR"
"75712",1965,90,FALSE,8722.41,3079.02,11801.43,9313.46,3252.01,12565.47,"UKR"
"75812",1965,91,FALSE,7075.72,2368.24,9443.96,7208.96,2445.7,9654.66,"UKR"
"75912",1965,92,FALSE,5771.51,1884.17,7655.68,5923.48,1875.26,7798.74,"UKR"
"76012",1965,93,FALSE,4434.25,1395.11,5829.36,4694.04,1460.1,6154.14,"UKR"
"76112",1965,94,FALSE,3830.65,1143.04,4973.69,3578.16,1080.93,4659.09,"UKR"
"76212",1965,95,FALSE,2887.18,830.4,3717.58,3030.97,871.57,3902.54,"UKR"
"76312",1965,96,FALSE,1762.64,459.07,2221.71,2235.73,626.59,2862.32,"UKR"
"76412",1965,97,FALSE,1415.43,341.82,1757.25,1330.09,340.44,1670.53,"UKR"
"76512",1965,98,FALSE,1003.49,242.29,1245.78,1056.04,242.23,1298.27,"UKR"
"76612",1965,99,FALSE,709.27,161.98,871.25,715.26,157.81,873.07,"UKR"
"76712",1965,100,FALSE,551.38,116.74,668.12,506.54,105.1,611.64,"UKR"
"76812",1965,101,FALSE,374.16,71.26,445.42,386.44,73.52,459.96,"UKR"
"76912",1965,102,FALSE,238.33,47.68,286.01,257.1,43.39,300.49,"UKR"
"77012",1965,103,FALSE,167.31,30.47,197.78,160.41,28.04,188.45,"UKR"
"77112",1965,104,FALSE,113.52,18.19,131.71,110.27,17.14,127.41,"UKR"
"77212",1965,105,FALSE,74.35,11.04,85.39,73.2,9.7,82.9,"UKR"
"77312",1965,106,FALSE,48.19,5.93,54.12,46.79,5.57,52.36,"UKR"
"77412",1965,107,FALSE,30.18,3.18,33.36,29.67,2.45,32.12,"UKR"
"77512",1965,108,FALSE,18.83,1.33,20.16,17.95,1.02,18.97,"UKR"
"77612",1965,109,FALSE,11.27,0.8,12.07,10.88,0,10.88,"UKR"
"77712",1965,110,TRUE,12,0.27,12.27,11.15,0,11.15,"UKR"
"77812",1966,0,FALSE,331938.44,352043.67,683982.11,342484.26,361317.27,703801.53,"UKR"
"77912",1966,1,FALSE,355692.42,375623.81,731316.23,334366.82,353195.58,687562.4,"UKR"
"78012",1966,2,FALSE,382365.55,402582.27,784947.82,357492.01,377035.27,734527.28,"UKR"
"78112",1966,3,FALSE,396120.09,416510.75,812630.84,384531.57,404252.33,788783.9,"UKR"
"78212",1966,4,FALSE,404816.09,425637,830453.09,397926.83,417979.87,815906.7,"UKR"
"78312",1966,5,FALSE,423150.62,443178.38,866329,406068,426711.32,832779.32,"UKR"
"78412",1966,6,FALSE,421982.77,441777.61,863760.38,424733.46,444401.54,869135,"UKR"
"78512",1966,7,FALSE,408052.71,427201.54,835254.25,423414.79,442956.87,866371.66,"UKR"
"78612",1966,8,FALSE,404224.24,423088.41,827312.65,410641.44,429586.24,840227.68,"UKR"
"78712",1966,9,FALSE,396707.78,413967.38,810675.16,407103.04,425980.42,833083.46,"UKR"
"78812",1966,10,FALSE,384890.61,402858.16,787748.77,397708.34,414902.42,812610.76,"UKR"
"78912",1966,11,FALSE,395187.5,415490.93,810678.43,385700.04,403733.18,789433.22,"UKR"
"79012",1966,12,FALSE,372228.65,390314.69,762543.34,395207.89,416025.72,811233.61,"UKR"
"79112",1966,13,FALSE,381772.62,401464.51,783237.13,372186.23,390649.71,762835.94,"UKR"
"79212",1966,14,FALSE,376914.74,387097.98,764012.72,380790.21,400687.21,781477.42,"UKR"
"79312",1966,15,FALSE,382277.91,384000.39,766278.3,377310.36,386535.91,763846.27,"UKR"
"79412",1966,16,FALSE,401059.91,393530.51,794590.42,380895.31,380784.88,761680.19,"UKR"
"79512",1966,17,FALSE,360859.4,360681.25,721540.65,403119.15,392857.6,795976.75,"UKR"
"79612",1966,18,FALSE,309513.39,309455.12,618968.51,358442.74,356326.42,714769.16,"UKR"
"79712",1966,19,FALSE,315159.67,312998.92,628158.59,310120.07,308462.36,618582.43,"UKR"
"79812",1966,20,FALSE,206117.13,202890.57,409007.7,314182.7,310370.76,624553.46,"UKR"
"79912",1966,21,FALSE,244292.26,235973.38,480265.64,205307.56,200569.12,405876.68,"UKR"
"80012",1966,22,FALSE,228479.17,220217.95,448697.12,244216.56,234003.07,478219.63,"UKR"
"80112",1966,23,FALSE,289369.45,275582.85,564952.3,227712.42,218139.61,445852.03,"UKR"
"80212",1966,24,FALSE,382300.58,365969.51,748270.09,288571.24,272945.4,561516.64,"UKR"
"80312",1966,25,FALSE,412132.34,391739.97,803872.31,382433.53,364643.48,747077.01,"UKR"
"80412",1966,26,FALSE,458590.63,429714.37,888305,409397.25,387367.29,796764.54,"UKR"
"80512",1966,27,FALSE,494418.08,454875.57,949293.65,461497.86,429665.19,891163.05,"UKR"
"80612",1966,28,FALSE,503691.96,481510.34,985202.3,491907.08,452555.73,944462.81,"UKR"
"80712",1966,29,FALSE,426498.73,401774.94,828273.67,505899.91,482692.41,988592.32,"UKR"
"80812",1966,30,FALSE,356330.7,351108.31,707439.01,424699.13,400234.51,824933.64,"UKR"
"80912",1966,31,FALSE,287454.93,286211.58,573666.51,356329.43,349849.45,706178.88,"UKR"
"81012",1966,32,FALSE,253978.8,243187.8,497166.6,287253.95,285306.69,572560.64,"UKR"
"81112",1966,33,FALSE,326746.52,297657.1,624403.62,252289.05,241499.03,493788.08,"UKR"
"81212",1966,34,FALSE,323799.31,308317.74,632117.05,326758.78,297177.76,623936.54,"UKR"
"81312",1966,35,FALSE,426330.78,389856.55,816187.33,323448.1,308108.17,631556.27,"UKR"
"81412",1966,36,FALSE,410396.2,369840.6,780236.8,424778.27,388073.34,812851.61,"UKR"
"81512",1966,37,FALSE,459352.36,397562.94,856915.3,412776.45,371539.3,784315.75,"UKR"
"81612",1966,38,FALSE,418098.23,366482.19,784580.42,455991.77,394251.35,850243.12,"UKR"
"81712",1966,39,FALSE,433551.22,328837.37,762388.59,420945.59,368252.86,789198.45,"UKR"
"81812",1966,40,FALSE,413393.92,294137.61,707531.53,431889.87,327040.39,758930.26,"UKR"
"81912",1966,41,FALSE,417508.73,276124.32,693633.05,413807.57,294317.58,708125.15,"UKR"
"82012",1966,42,FALSE,378200.74,247658,625858.74,418472.72,276428.56,694901.28,"UKR"
"82112",1966,43,FALSE,356417.87,211469.51,567887.38,377310.51,247058.92,624369.43,"UKR"
"82212",1966,44,FALSE,297666.12,191401.74,489067.86,356301.84,210724.92,567026.76,"UKR"
"82312",1966,45,FALSE,277532.55,172494.52,450027.07,298279.74,191491.02,489770.76,"UKR"
"82412",1966,46,FALSE,268377.68,165544.9,433922.58,274608.86,170331.48,444940.34,"UKR"
"82512",1966,47,FALSE,291396.3,177577.14,468973.44,269945.21,166080.23,436025.44,"UKR"
"82612",1966,48,FALSE,187915.33,117564.88,305480.21,288796.88,175734.73,464531.61,"UKR"
"82712",1966,49,FALSE,217386.35,129231.16,346617.51,188230.42,117230.49,305460.91,"UKR"
"82812",1966,50,FALSE,263769.67,158333.61,422103.28,215375.72,127806.04,343181.76,"UKR"
"82912",1966,51,FALSE,375098.58,205390.69,580489.27,262797.56,157477.89,420275.45,"UKR"
"83012",1966,52,FALSE,342769.32,202124.59,544893.91,376325.76,204566.02,580891.78,"UKR"
"83112",1966,53,FALSE,389909.52,217093.67,607003.19,341470.49,200087.16,541557.65,"UKR"
"83212",1966,54,FALSE,313381.67,192106.54,505488.21,390435.77,215444.65,605880.42,"UKR"
"83312",1966,55,FALSE,370621.58,207763,578384.58,313559.27,190674.66,504233.93,"UKR"
"83412",1966,56,FALSE,306032.73,188467.63,494500.36,367530.05,204110.05,571640.1,"UKR"
"83512",1966,57,FALSE,310981.9,184892.25,495874.15,308962.51,188550.29,497512.8,"UKR"
"83612",1966,58,FALSE,292115.95,181132.2,473248.15,307491.42,181196.54,488687.96,"UKR"
"83712",1966,59,FALSE,287726.71,175218.32,462945.03,293841.26,180013.7,473854.96,"UKR"
"83812",1966,60,FALSE,272410.63,156283.85,428694.48,286420.46,171982.58,458403.04,"UKR"
"83912",1966,61,FALSE,263338.6,153107.85,416446.45,272096.82,153614.18,425711,"UKR"
"84012",1966,62,FALSE,267850.8,146721.46,414572.26,262373.49,150511.22,412884.71,"UKR"
"84112",1966,63,FALSE,251352.92,132723.43,384076.35,263120.75,143420.8,406541.55,"UKR"
"84212",1966,64,FALSE,192798.7,103998.2,296796.9,247965.59,129824.06,377789.65,"UKR"
"84312",1966,65,FALSE,288940.95,127668.21,416609.16,189911.82,102200.11,292111.93,"UKR"
"84412",1966,66,FALSE,175952.21,98114.98,274067.19,283524.29,123411.85,406936.14,"UKR"
"84512",1966,67,FALSE,188459.83,99075.01,287534.84,175038.42,96262.52,271300.94,"UKR"
"84612",1966,68,FALSE,159232.34,87397.76,246630.1,180587.27,94374.63,274961.9,"UKR"
"84712",1966,69,FALSE,168642.16,89972.35,258614.51,158239.19,85204.43,243443.62,"UKR"
"84812",1966,70,FALSE,158964.79,84392.7,243357.49,163591.8,85690.44,249282.24,"UKR"
"84912",1966,71,FALSE,149567.06,77467.03,227034.09,154048.32,80432.45,234480.77,"UKR"
"85012",1966,72,FALSE,143220.6,75462.48,218683.08,145033.02,73763.27,218796.29,"UKR"
"85112",1966,73,FALSE,129194.49,68037.6,197232.09,135862.7,70764.17,206626.87,"UKR"
"85212",1966,74,FALSE,110215.89,56765.19,166981.08,123584.68,64051.27,187635.95,"UKR"
"85312",1966,75,FALSE,112951.62,54834.65,167786.27,103968.33,53140.57,157108.9,"UKR"
"85412",1966,76,FALSE,93271.44,40650.35,133921.79,105790.93,50458.56,156249.49,"UKR"
"85512",1966,77,FALSE,125428.34,53981.44,179409.78,90185.59,38121.59,128307.18,"UKR"
"85612",1966,78,FALSE,72144.54,35720.53,107865.07,114714.7,48982.81,163697.51,"UKR"
"85712",1966,79,FALSE,71645.15,33542.23,105187.38,68373.84,32651.74,101025.58,"UKR"
"85812",1966,80,FALSE,64112.7,29013.46,93126.16,67181.66,30051.9,97233.56,"UKR"
"85912",1966,81,FALSE,55612.52,25395.79,81008.31,59077.41,26158.56,85235.97,"UKR"
"86012",1966,82,FALSE,48314.7,22068.77,70383.47,51067.45,22759.31,73826.76,"UKR"
"86112",1966,83,FALSE,40833.83,18667.98,59501.81,43726.44,19412.8,63139.24,"UKR"
"86212",1966,84,FALSE,33542.26,15138.16,48680.42,36653.68,16288.16,52941.84,"UKR"
"86312",1966,85,FALSE,29134.55,12276.11,41410.66,29729.28,13045.4,42774.68,"UKR"
"86412",1966,86,FALSE,23527.02,9371.2,32898.22,25449.86,10395.55,35845.41,"UKR"
"86512",1966,87,FALSE,17468.64,6782.14,24250.78,20214.67,7760.84,27975.51,"UKR"
"86612",1966,88,FALSE,14429.19,5647.64,20076.83,14830.21,5524.95,20355.16,"UKR"
"86712",1966,89,FALSE,11560.24,4323.36,15883.6,12188.29,4550.31,16738.6,"UKR"
"86812",1966,90,FALSE,9313.46,3252.01,12565.47,9593.46,3432.2,13025.66,"UKR"
"86912",1966,91,FALSE,7208.96,2445.7,9654.66,7694.19,2592.52,10286.71,"UKR"
"87012",1966,92,FALSE,5923.48,1875.26,7798.74,6046.41,1971.91,8018.32,"UKR"
"87112",1966,93,FALSE,4694.04,1460.1,6154.14,4898.39,1486.45,6384.84,"UKR"
"87212",1966,94,FALSE,3578.16,1080.93,4659.09,3838.42,1143.6,4982.02,"UKR"
"87312",1966,95,FALSE,3030.97,871.57,3902.54,2866.64,834.15,3700.79,"UKR"
"87412",1966,96,FALSE,2235.73,626.59,2862.32,2350.58,664.92,3015.5,"UKR"
"87512",1966,97,FALSE,1330.09,340.44,1670.53,1719.92,461.87,2181.79,"UKR"
"87612",1966,98,FALSE,1056.04,242.23,1298.27,991.08,235.71,1226.79,"UKR"
"87712",1966,99,FALSE,715.26,157.81,873.07,764.67,169.99,934.66,"UKR"
"87812",1966,100,FALSE,506.54,105.1,611.64,526.36,111.49,637.85,"UKR"
